student_id,age,gender,education_level,previous_courses,videos_watched,assignments_completed,forum_posts,quiz_scores_avg,time_spent_hours,login_frequency,days_active,certification_goal,completed
4301,59,Female,High School,5,16,8,3,66.23113439993648,52.36341039237517,59,12,1,0
4302,27,Male,Bachelor,8,36,13,29,61.83066509769725,155.76066025065262,22,31,1,1
4303,49,Male,High School,1,22,13,4,66.46027647428,178.16717147950715,60,37,1,1
4304,51,Female,Bachelor,3,48,8,15,31.009278366725834,100.46333654979034,6,27,1,0
4305,26,Male,Master,8,60,6,26,44.61339130792973,155.95657639347166,43,24,0,0
4306,34,Female,PhD,14,48,13,3,66.87061692543477,37.417885239448246,54,41,1,1
4307,28,Female,PhD,12,60,3,7,75.43685416046456,109.52860260716957,74,64,1,1
4308,49,Male,Bachelor,19,76,10,47,43.41461286582287,127.23998854113319,38,11,1,0
4309,27,Other,Master,7,31,1,7,36.533284351694505,98.13283356335441,58,73,0,1
4310,39,Other,PhD,18,85,1,16,71.58826551728585,23.376043269639247,97,16,1,0
4311,34,Female,Master,18,62,3,45,22.217317983533967,146.82004636381546,4,14,1,0
4312,21,Other,Bachelor,15,6,0,43,0.949219553599856,167.81563543789986,41,47,0,0
4313,64,Other,Bachelor,10,21,13,2,47.11660024504428,127.04525099629178,88,30,1,0
4314,42,Male,High School,9,84,3,26,17.337315482634086,33.83220032336547,91,24,0,0
4315,38,Female,PhD,7,5,11,33,37.828275903634214,14.910487969708598,13,13,1,0
4316,54,Female,PhD,0,60,13,44,29.12341502633161,60.32078163489578,26,9,1,0
4317,55,Male,High School,9,13,10,20,77.72618885141223,7.39802237008389,15,49,1,0
4318,18,Other,Bachelor,17,15,5,42,33.14084993998303,167.84380209058676,90,26,1,0
4319,42,Female,Bachelor,2,2,5,23,64.06757913893229,140.61208801404183,1,49,1,1
4320,53,Other,Bachelor,10,8,6,43,67.39125965993212,112.73773220012586,18,42,1,1
4321,34,Female,Bachelor,17,46,4,49,45.64542855523553,177.92650069674636,22,45,1,1
4322,58,Female,Master,2,84,8,40,8.107793552891163,22.01869995401422,40,77,1,1
4323,41,Female,PhD,7,93,1,28,70.03650860754058,142.89194997520664,13,21,1,1
4324,19,Female,PhD,13,93,1,38,7.516791467536765,29.326441386635004,46,29,1,0
4325,57,Other,Bachelor,5,41,3,5,9.921295970070199,12.18508535373697,62,24,1,0
4326,32,Other,Bachelor,14,41,14,13,19.599736877488883,26.580901474273098,89,77,1,1
4327,49,Other,Bachelor,13,95,3,49,28.03757977881579,190.18801814172357,7,42,1,1
4328,56,Other,PhD,6,22,3,13,84.64517003210484,88.08667693160781,26,84,1,1
4329,23,Male,PhD,9,2,0,36,67.49217771044972,9.799139244567057,39,71,1,0
4330,18,Female,Bachelor,14,0,3,23,38.721278841676025,116.72692965096674,27,41,1,0
4331,64,Female,Master,9,66,11,12,97.86274511607533,39.9428132265129,67,48,0,1
4332,40,Female,High School,16,70,4,0,24.36025422831458,1.367282051953378,60,79,1,1
4333,56,Male,High School,18,2,8,11,60.98143873842544,151.6771588888019,37,89,1,1
4334,34,Other,High School,16,99,2,41,84.72141089530825,30.972615783972834,74,77,0,1
4335,51,Female,PhD,11,48,14,23,80.2022577956785,188.49729447197524,23,43,1,1
4336,58,Other,PhD,14,66,2,36,9.030774856562672,118.55997375731455,27,8,0,0
4337,46,Other,High School,11,54,13,19,69.7274223674543,17.399164508128038,40,85,1,1
4338,26,Male,High School,8,3,4,5,25.786375555269192,43.56488573443256,17,63,0,0
4339,30,Male,Master,4,30,9,11,35.57334780654667,122.16892745196881,48,63,1,1
4340,23,Other,PhD,3,65,5,20,48.89919823111655,67.62254560969538,84,6,1,0
4341,23,Female,PhD,11,77,2,2,79.07501660653935,106.4286102098186,25,74,1,1
4342,37,Female,High School,15,63,0,26,16.620144266904724,159.90240931927403,2,52,0,0
4343,20,Male,Master,8,30,9,45,10.855523503961672,158.52030164751062,76,21,1,0
4344,34,Male,Master,2,62,7,35,15.344124504364466,139.59736079661255,37,14,1,0
4345,29,Male,High School,2,65,11,16,21.822353559198316,177.21086122599723,91,58,1,1
4346,64,Male,High School,17,30,0,48,5.950185381102912,39.87213831557925,13,25,0,0
4347,62,Male,PhD,16,46,1,45,92.63564695700775,35.44829771020284,0,56,1,1
4348,18,Male,High School,9,21,2,14,31.90834070887484,159.8699032506861,91,83,1,1
4349,34,Male,Bachelor,1,73,5,38,17.69756298664206,64.17786924556313,99,9,0,0
4350,20,Female,Master,10,93,3,3,63.783420368207025,102.43648262248959,10,36,0,0
4351,43,Male,High School,2,96,3,16,78.6996118766629,148.79042974390913,39,57,1,1
4352,32,Male,Bachelor,1,82,14,37,75.32341656014168,79.18647185886955,3,79,1,1
4353,53,Female,Master,8,45,8,10,71.87071927870923,26.032460038842675,33,5,1,0
4354,49,Female,Bachelor,18,88,5,11,5.052997543796711,135.89144035745832,64,81,1,1
4355,49,Other,Bachelor,1,57,11,46,78.21595192204462,163.4318773695915,55,7,1,0
4356,21,Male,High School,18,60,1,31,50.18786412518581,2.5594567161738357,9,6,1,0
4357,35,Male,Master,1,45,6,26,64.90860200315169,112.51042323954894,80,79,0,1
4358,36,Male,Bachelor,14,0,14,43,95.64246245392265,93.88101847951273,70,52,0,1
4359,60,Male,PhD,2,95,12,42,81.0672538474056,51.919201305458174,63,74,0,1
4360,52,Other,Master,4,24,2,26,82.53720092260049,32.205713423985635,12,70,0,0
4361,57,Female,PhD,10,60,8,48,18.146721887817165,37.60746225822204,21,55,1,0
4362,31,Female,High School,6,80,5,39,47.64171263230645,144.9946368449422,55,77,0,1
4363,50,Male,PhD,5,13,7,43,94.93254850103558,107.23902682872395,64,14,1,0
4364,31,Male,Master,13,44,12,28,58.268525207070546,196.23087626698913,91,1,1,0
4365,51,Male,Bachelor,0,76,12,8,10.25863697642383,48.64615965043069,96,83,1,1
4366,21,Other,Bachelor,16,38,0,42,73.18198248852413,191.38083535754933,12,73,1,1
4367,41,Other,Master,16,65,1,2,4.29268471050499,103.0219118676747,0,37,0,0
4368,46,Female,Bachelor,13,31,5,38,74.22972670037386,29.205275529799522,37,49,1,0
4369,36,Male,PhD,9,95,2,28,87.97726271226475,29.635808539858633,57,12,0,0
4370,23,Male,Bachelor,7,57,0,20,42.525014061333486,121.71359809803155,24,5,1,0
4371,50,Male,Bachelor,7,55,5,34,41.36128629850872,166.28454932637848,41,70,1,1
4372,57,Male,PhD,13,5,4,47,30.421137725472658,149.54230505070288,84,11,1,0
4373,36,Other,PhD,6,88,12,9,87.69382851037328,131.12546852711998,32,53,1,1
4374,18,Female,PhD,5,66,8,22,54.77846040483869,34.42161249764777,56,55,1,1
4375,22,Female,High School,3,81,5,38,57.925994063461886,21.668001154187788,36,74,1,1
4376,44,Other,PhD,0,49,4,24,66.17073908499546,0.0496047416955081,56,79,0,0
4377,33,Male,PhD,14,37,0,23,30.023094756287705,20.35877224678724,97,50,0,0
4378,23,Female,High School,14,2,14,19,43.27863113504118,153.2733214966768,61,53,1,1
4379,57,Female,Bachelor,0,4,0,14,74.16057622062988,179.04968319780752,2,55,1,1
4380,30,Other,PhD,19,23,10,20,98.54869685389853,48.0700917710837,29,3,1,0
4381,52,Male,Master,2,53,0,41,3.4305540064530238,158.97884809001718,66,16,0,0
4382,36,Female,PhD,4,33,6,11,4.264849794656744,39.76975312159621,62,45,1,0
4383,29,Male,PhD,4,38,5,17,42.80824819829282,49.8543366716403,81,81,0,0
4384,33,Female,High School,3,87,13,22,65.96218348096133,44.83161887844054,22,36,1,1
4385,60,Other,Master,16,99,4,40,38.63646248353169,10.34598180983426,71,19,0,0
4386,27,Male,Bachelor,19,91,3,28,99.96386539651793,38.812253620032955,72,4,0,0
4387,42,Other,Bachelor,13,47,10,40,19.535925808613584,74.70866892146186,65,59,1,0
4388,37,Female,Master,7,48,13,35,0.7925458007427499,81.09394307765803,60,89,1,1
4389,48,Other,PhD,1,33,12,4,19.01293623127691,61.89328277863248,1,12,0,0
4390,21,Other,High School,7,79,12,38,88.6842375101301,102.94505712877337,26,63,1,1
4391,61,Other,Master,0,99,10,25,14.514899286846461,75.59964649996469,47,56,0,1
4392,40,Female,Master,3,6,7,38,47.897478030664075,194.07292923481708,62,27,1,1
4393,19,Male,Bachelor,18,17,10,10,41.92761807214481,161.47009086625297,99,68,1,1
4394,39,Other,High School,4,69,7,41,66.57253212911289,186.19546918858435,4,24,1,1
4395,54,Male,Master,4,91,4,10,5.459558641945295,111.48538924254063,0,81,1,1
4396,25,Female,High School,19,33,14,17,65.87501710662261,135.6679257442615,21,26,0,0
4397,24,Male,PhD,18,50,3,11,35.47516439823354,33.335275020238875,73,82,0,0
4398,31,Other,Bachelor,11,92,14,15,92.60395590824987,150.55715144742652,23,22,1,1
4399,20,Other,PhD,19,67,1,26,84.88873295859058,47.194222233054674,58,70,1,1
4400,33,Other,High School,0,13,6,35,39.95062484775861,29.166585546835243,78,19,1,0
4401,36,Other,PhD,6,68,4,16,99.28918435178527,8.371869747832283,96,34,0,0
4402,35,Other,Bachelor,16,88,2,48,5.194375265624718,94.44604992039307,49,11,1,0
4403,33,Other,High School,1,7,8,20,78.86322200641908,57.357851925870065,22,88,1,1
4404,25,Female,Master,10,14,8,36,43.38365240273626,197.34543452723773,77,45,0,0
4405,50,Female,PhD,6,82,10,30,43.33051445875854,49.966860403162606,17,37,1,0
4406,29,Female,Bachelor,16,58,14,44,17.013379814534268,173.3086560637308,88,23,1,0
4407,28,Male,Master,2,10,10,34,51.48799199722609,63.28775382626554,21,40,1,0
4408,22,Male,Bachelor,5,19,9,26,8.471849688008525,149.82537046248248,43,43,1,0
4409,44,Female,High School,10,54,13,22,61.65771790003773,131.96826201394106,43,4,1,0
4410,29,Male,High School,17,35,10,31,24.159044085388725,112.35671093233645,36,82,0,1
4411,34,Male,PhD,17,81,7,16,72.48580457693701,83.36498869082027,6,15,1,1
4412,23,Other,Bachelor,9,13,0,10,60.73615182565727,134.2210025689186,89,23,1,0
4413,50,Other,Bachelor,4,57,11,0,74.64050087514458,81.45567004337171,23,12,1,1
4414,22,Male,Bachelor,14,37,2,27,74.97420702342113,109.62004686546396,76,68,0,1
4415,45,Male,High School,19,88,1,17,19.67090452204412,117.96034736719379,40,68,1,1
4416,31,Female,PhD,3,79,3,48,0.06747294865960818,53.471044007424794,69,52,1,0
4417,22,Male,Bachelor,0,81,1,40,36.576125939273766,67.94729546107796,84,41,1,0
4418,50,Other,Bachelor,14,0,11,19,91.9069215796509,3.6100127115606284,70,78,1,1
4419,58,Male,Master,16,64,10,6,57.789938463583425,170.43179867895682,17,59,0,1
4420,36,Female,Bachelor,18,0,7,36,72.75020056250169,151.19662886012694,78,58,1,1
4421,39,Other,PhD,13,84,0,15,87.9570337523553,36.70609066058448,71,59,1,1
4422,22,Other,Master,18,59,3,38,90.60582477246972,72.40969000171174,59,72,0,1
4423,19,Other,Master,17,24,4,44,52.902515730942724,84.21389660180569,51,23,0,0
4424,47,Other,Master,1,90,13,44,54.09420849120551,66.87573840001761,79,1,1,0
4425,64,Male,High School,5,9,9,46,85.09388412331164,159.64856132121795,48,56,1,1
4426,56,Female,Master,12,49,3,22,80.74854352900137,145.08414122309705,66,75,1,1
4427,21,Male,Bachelor,16,11,7,31,69.88585999054455,153.4317460282391,44,4,1,1
4428,50,Male,High School,5,91,1,48,60.44642941163065,180.82601018687066,8,29,0,0
4429,30,Other,High School,4,31,8,16,61.72151025785602,119.03025118007587,25,17,1,1
4430,37,Female,High School,6,32,1,18,36.29113446233851,122.90686580561088,25,49,1,0
4431,24,Other,High School,0,71,1,41,84.09177474016911,144.38682392944656,29,83,1,1
4432,32,Male,High School,12,25,12,33,61.777970508726085,136.24651893013544,26,51,1,1
4433,40,Male,High School,18,41,1,13,22.3528062241531,173.96260367979235,79,49,0,0
4434,31,Other,High School,0,49,11,2,23.984327850953836,154.03964116890896,3,24,1,0
4435,40,Male,Master,12,60,9,38,86.16030137732295,24.091723295761703,50,44,0,0
4436,36,Male,PhD,10,40,7,24,62.57075456365888,185.67172308955736,82,41,0,1
4437,46,Other,Bachelor,6,56,2,10,39.87041284279318,136.6198580602405,97,57,1,1
4438,37,Male,Bachelor,19,1,9,48,18.710075923528755,25.429185165270752,69,56,0,0
4439,46,Female,Master,2,98,10,14,61.02159732452017,154.39474714318652,78,32,1,1
4440,41,Other,Master,0,97,13,18,18.431038001950505,71.68250594784091,9,31,0,0
4441,35,Female,High School,7,69,9,42,47.016703121830105,161.19558240730063,35,16,1,1
4442,27,Male,PhD,16,30,14,14,67.75105342412363,191.08118859804338,45,32,0,1
4443,58,Male,High School,12,22,13,14,56.54154343211207,51.04840722178594,5,42,1,1
4444,25,Other,Master,13,75,7,37,92.20999001262683,171.48220921698186,69,34,0,0
4445,43,Male,High School,4,53,6,14,3.9721201851768972,154.7122740287877,78,37,1,0
4446,46,Other,Bachelor,5,27,9,8,27.979487585140284,134.23698004009344,92,16,1,0
4447,27,Other,Bachelor,5,78,3,4,5.708610123798108,76.98410891218272,88,85,1,1
4448,34,Other,High School,7,18,6,18,19.460423002149952,21.972419088891982,82,13,1,0
4449,19,Other,PhD,12,75,10,23,12.398333584553068,96.7793655839854,77,82,0,1
4450,23,Other,High School,17,47,7,28,73.26616270202314,21.133325955498105,2,66,0,0
4451,22,Female,High School,3,1,5,4,36.9375941294398,100.02944537566503,49,33,0,0
4452,45,Other,PhD,16,10,5,21,92.50442712030205,164.05865415511394,41,82,1,1
4453,58,Female,PhD,4,43,2,12,2.337772169207053,199.52762688019263,77,35,1,0
4454,22,Male,PhD,2,58,4,49,65.2924184944178,39.60174229862179,53,37,0,0
4455,35,Other,Bachelor,3,58,9,48,97.05448002654883,41.57160846940449,38,76,1,1
4456,43,Male,High School,4,37,1,46,17.583871981001863,162.17666638381382,84,40,1,0
4457,37,Other,Master,13,24,11,45,44.24322302855819,93.81172645944199,54,8,0,0
4458,58,Female,PhD,14,20,4,28,70.18898911702742,183.16091920637638,10,54,1,1
4459,44,Female,PhD,19,41,4,15,63.31379993231678,153.79924751624287,73,89,1,1
4460,29,Female,High School,16,35,6,35,56.602713056567076,147.28555294603845,78,7,1,0
4461,24,Male,Master,5,8,3,16,32.675612705440514,20.39074173093136,29,2,1,0
4462,20,Other,High School,9,11,13,19,72.81999535329012,7.175113034818015,80,56,0,0
4463,27,Male,High School,15,9,10,13,65.32552770683363,63.352563931972284,55,57,1,1
4464,51,Female,PhD,16,58,5,49,16.280028544375146,43.45967216979072,28,49,1,0
4465,42,Male,PhD,13,4,8,5,96.40907313056962,142.46177718570263,16,87,1,1
4466,52,Female,Bachelor,19,32,3,21,55.56729089401195,90.14674483321008,32,69,1,1
4467,33,Female,Master,11,68,10,39,52.546160103590154,104.6292749257838,20,78,1,1
4468,19,Female,Master,8,79,13,8,84.82366775874695,162.7482965743798,77,8,0,0
4469,41,Other,PhD,14,62,5,31,64.04135106289766,95.70093635314187,9,84,1,1
4470,27,Other,PhD,11,28,12,23,7.447928660637526,108.98526416107983,86,63,1,1
4471,55,Female,PhD,13,17,11,32,50.65893737902599,168.4640532816044,38,82,0,1
4472,39,Male,Master,17,92,8,12,78.05964928940134,86.26716186150256,77,87,1,1
4473,43,Male,Bachelor,19,5,9,34,69.99801201768912,16.6253415827198,46,71,0,0
4474,60,Other,Master,5,52,11,5,97.07687241427469,104.3410419185965,85,88,1,1
4475,56,Female,PhD,3,81,0,48,2.491627968593102,115.8723368465695,51,46,1,0
4476,44,Male,PhD,11,31,7,39,26.121895664040185,102.3593608625986,40,89,0,1
4477,46,Female,Bachelor,12,41,0,29,54.91564562824255,51.60990344362348,91,78,0,1
4478,64,Male,High School,18,46,3,37,61.94897990207492,44.7380136504256,46,67,1,0
4479,55,Other,High School,12,30,2,15,27.43559859077441,73.95127438636831,72,46,1,0
4480,37,Female,Master,11,61,3,0,82.68016663758641,33.24574770073596,86,78,0,1
4481,44,Female,High School,19,55,13,41,16.434779291601288,133.20473585476697,70,67,1,1
4482,58,Male,High School,2,10,6,17,0.0849109621718136,122.93498025592886,87,42,1,0
4483,37,Male,Master,2,25,12,21,95.23913983761297,126.47912313575674,42,64,0,1
4484,61,Male,PhD,13,91,13,25,39.15567944300997,44.959498627988246,36,73,1,1
4485,36,Female,High School,17,26,8,13,95.74898009560935,49.30580284077681,72,53,0,0
4486,37,Other,PhD,18,82,8,36,27.7931600345224,157.47805182375004,63,71,0,1
4487,52,Other,Master,9,56,9,48,6.34486351312259,138.02235451170307,70,7,1,0
4488,64,Male,PhD,16,26,0,13,77.25196045530231,175.03596983350823,59,7,0,0
4489,19,Other,PhD,14,58,14,25,83.58195318256982,80.70114355535907,86,36,1,1
4490,47,Male,Master,18,61,9,49,49.20868988476359,109.46556641955054,24,13,1,0
4491,51,Other,PhD,8,19,0,35,7.385034017786463,147.7555411860827,21,67,1,0
4492,39,Female,High School,3,2,8,22,65.41340749733378,194.8309938065113,42,20,0,0
4493,20,Male,High School,14,15,3,1,18.21439744751573,197.92636256913914,70,73,0,0
4494,23,Other,High School,18,43,11,38,84.93815481562842,199.83508249565608,69,53,0,1
4495,32,Female,High School,15,92,12,6,27.402311954219115,178.1052966129613,35,86,1,1
4496,44,Other,PhD,7,78,13,38,84.77063903139278,127.9301638274156,45,52,1,1
4497,27,Female,High School,16,29,2,44,42.692454189351935,1.3941901578905513,21,61,0,0
4498,26,Female,PhD,0,39,12,21,59.64878392481506,139.90875265555124,34,87,1,1
4499,50,Other,Bachelor,6,64,8,27,78.95625168209664,47.71990322738824,46,87,0,1
4500,49,Other,PhD,17,28,4,37,4.043924298293133,11.43342946204875,32,61,0,0
4501,23,Female,High School,11,29,11,19,82.11660061897848,139.43688578902723,84,56,0,1
4502,58,Female,Bachelor,15,31,5,48,13.864804176549761,151.20218543523868,74,40,1,0
4503,53,Female,Master,0,9,0,17,35.841835520298645,131.8866240335499,12,81,0,0
4504,19,Male,PhD,14,90,0,23,47.27810301110631,73.03395676325127,55,63,1,1
4505,46,Female,High School,6,50,12,32,89.54265836686287,102.20082481582466,66,57,0,1
4506,21,Male,High School,16,7,13,44,2.244062789559109,186.98952539914947,12,82,1,1
4507,18,Female,High School,2,50,6,25,55.92026082967854,145.92219319538845,49,89,1,1
4508,36,Male,Master,10,35,9,18,64.25225000623945,100.93684669986717,56,4,0,0
4509,43,Female,Bachelor,5,54,14,47,31.65823090990735,118.68983039021444,97,26,1,0
4510,42,Female,Bachelor,5,34,7,41,29.048677130945975,185.53671966927126,27,62,1,1
4511,27,Female,High School,14,35,10,12,49.046915851046755,78.75650445393549,97,76,0,1
4512,32,Other,PhD,6,55,7,9,18.710041786467258,20.368743097218058,95,54,1,0
4513,39,Other,High School,10,35,13,13,46.81189296049592,65.16524834061428,86,62,1,0
4514,38,Female,High School,16,88,12,8,76.50253234901474,83.04004294725729,87,18,1,1
4515,39,Male,PhD,17,83,6,10,84.53955041605148,54.59277397209765,64,10,1,0
4516,53,Male,High School,18,60,12,2,38.516138489890075,105.79448105001006,23,36,1,1
4517,51,Female,Master,7,61,10,39,61.730171314368555,60.971575029215465,66,2,1,0
4518,47,Other,High School,19,80,8,11,0.0020517960894972376,20.635917076476517,80,60,0,0
4519,42,Male,Master,7,86,0,34,55.03524836714523,37.61370272121014,6,89,1,1
4520,62,Other,High School,10,24,1,38,97.52363053924898,183.63121668462782,73,47,1,1
4521,45,Male,Bachelor,2,63,12,45,31.22650271612114,125.91912582017206,82,73,1,1
4522,18,Female,PhD,13,59,2,38,59.47761242092461,62.86174255261008,23,32,0,0
4523,62,Other,Bachelor,8,56,12,31,76.2283657645613,73.38358250008798,8,69,1,1
4524,21,Male,High School,0,94,11,38,60.89330209896426,98.67663428180502,14,51,1,1
4525,24,Female,High School,0,69,12,13,41.84999704668394,134.62600671254103,55,67,1,1
4526,26,Female,Master,11,98,4,43,15.257557330953142,116.435977968754,85,81,1,1
4527,53,Female,High School,10,51,3,0,46.37013974582308,186.5396249125883,16,77,1,1
4528,36,Other,High School,0,55,3,26,29.47842091785916,125.14976531446189,18,67,1,0
4529,18,Other,High School,19,62,14,36,69.59202887612975,182.1583959209883,8,68,1,1
4530,27,Female,Bachelor,11,67,7,42,44.19127677144766,1.0860318329130703,63,82,0,0
4531,53,Other,Master,16,19,7,0,84.98797646073216,178.11189438438927,56,56,1,1
4532,26,Male,Bachelor,14,53,10,44,19.33224368931764,144.29171759320886,37,14,0,0
4533,62,Female,Master,1,0,6,28,41.772012205357356,34.43869082241719,82,16,0,0
4534,63,Female,Bachelor,17,89,0,23,55.75049763948082,52.60760384901022,7,76,0,0
4535,59,Other,High School,15,97,9,16,12.60146760282952,108.56199983277631,5,75,1,1
4536,49,Female,Bachelor,3,9,14,34,58.79100778344889,24.987631070108574,48,66,1,1
4537,49,Male,Bachelor,7,22,3,30,29.092140532757604,157.07365382240914,44,33,1,0
4538,23,Other,Master,1,50,0,41,22.953718014865952,158.23477324448532,20,13,1,0
4539,55,Other,Master,13,23,10,31,14.191073972934475,60.189797731016334,92,30,1,0
4540,34,Female,Bachelor,14,12,13,18,34.98819256335112,13.963400994559194,33,26,0,0
4541,27,Female,Master,8,28,4,30,92.89824151942067,197.7694918467149,11,82,1,1
4542,44,Female,Master,1,57,2,38,3.1005859331058483,50.14577584886497,38,13,0,0
4543,52,Other,Master,16,90,2,19,85.21562083079391,13.511730263469012,95,68,1,1
4544,38,Female,PhD,9,94,3,27,39.736089778514085,65.99299187671114,5,33,1,0
4545,42,Male,Master,8,42,1,2,56.160163872638456,193.80065243485862,80,15,0,0
4546,45,Female,PhD,1,9,6,31,51.28122969253715,158.585522550399,31,17,1,0
4547,64,Female,PhD,18,30,11,21,92.57402616072336,96.06661596202868,59,6,0,0
4548,32,Other,Master,16,73,12,43,77.01292692057136,61.06608434513605,7,5,0,0
4549,21,Female,Bachelor,10,87,3,41,98.48235353279492,84.66121970949374,37,33,1,1
4550,46,Other,Master,16,96,4,43,79.44299516216974,3.4731216461284298,92,54,1,1
4551,26,Female,High School,9,13,11,14,29.58884942066873,143.67409628826718,94,16,0,0
4552,44,Male,Bachelor,17,98,13,37,96.2883679359314,19.92885431036864,18,46,1,1
4553,43,Male,PhD,5,33,1,18,98.35657908079234,103.80751537486144,54,24,1,0
4554,36,Other,PhD,15,16,5,30,12.309370361669947,113.16901057251394,8,5,1,0
4555,45,Other,Bachelor,17,20,8,25,90.10441837829771,0.3379548604587779,51,67,0,0
4556,34,Female,Bachelor,19,95,7,4,66.42021828931621,195.97572519548626,27,76,0,1
4557,60,Female,Master,17,66,7,19,92.19937700331138,60.427807537777326,61,50,0,1
4558,58,Male,PhD,0,57,1,1,91.57390202189868,15.444850198423165,47,41,1,0
4559,59,Female,High School,2,78,14,20,89.13730311872168,170.87771165189804,38,89,1,1
4560,37,Male,Master,14,7,3,35,88.52755936823789,30.390520810269052,52,55,1,0
4561,62,Other,Bachelor,19,95,7,27,11.764623899321858,4.9910272448977056,94,81,0,0
4562,57,Female,PhD,9,37,10,19,14.3515708278262,98.93813591857945,62,20,0,0
4563,56,Other,Bachelor,4,25,0,36,11.777941937696667,25.983397159514677,18,50,1,0
4564,40,Female,Bachelor,14,63,7,38,9.102908880028526,196.48461327077615,32,35,1,0
4565,64,Male,Bachelor,13,29,2,35,35.328528507398836,2.0821973225031654,63,50,1,0
4566,49,Other,Master,14,8,7,10,68.39584143246422,10.239468837726395,25,79,1,1
4567,64,Other,High School,9,31,5,2,35.46926130725849,166.6567932797938,44,33,1,1
4568,50,Female,High School,8,10,6,36,72.03003332750949,47.95033920760518,0,67,0,1
4569,63,Other,PhD,11,85,1,19,82.02831250202027,182.31935067678884,74,71,0,1
4570,22,Male,Bachelor,6,33,14,31,66.6214740146417,62.22741069499196,65,10,0,0
4571,60,Other,High School,4,17,0,46,46.510472628296874,13.956530272081146,34,41,1,0
4572,51,Other,Bachelor,9,18,5,24,29.55174395909569,2.1183598083071242,76,40,1,0
4573,57,Female,PhD,7,53,11,20,12.440336245523087,56.513455411435174,97,6,1,0
4574,28,Other,Bachelor,19,81,2,49,49.36518279113837,94.74611509917985,97,33,1,1
4575,20,Female,High School,15,36,3,15,71.95989533698975,0.2032221852139804,98,16,1,0
4576,50,Female,Bachelor,11,81,12,47,54.82432115040483,116.22144050877885,95,24,1,1
4577,28,Other,High School,8,11,14,41,72.14819192904628,66.73231173494636,44,60,0,0
4578,33,Male,PhD,9,3,8,0,33.52196723435007,78.03070587248229,75,74,0,0
4579,35,Female,Bachelor,15,42,2,22,6.6796063055348025,52.28218963962132,32,11,1,0
4580,47,Other,High School,9,26,1,42,77.10979260325766,105.80904108821257,81,44,1,1
4581,27,Female,PhD,8,50,1,48,21.972411182955597,46.02452439362877,68,86,1,1
4582,35,Male,Bachelor,2,4,1,23,61.62850602360239,26.964417231294103,82,3,0,0
4583,55,Male,PhD,18,5,5,46,80.42927445547332,178.12941640960898,30,38,0,1
4584,36,Female,High School,10,76,1,24,13.911000184467671,78.11099660611049,90,40,1,0
4585,53,Male,Bachelor,5,86,10,6,59.84947100132758,15.386070044198362,63,87,1,1
4586,30,Other,Bachelor,5,55,6,37,68.93743618400939,46.06455091326629,14,19,0,0
4587,63,Other,Bachelor,14,88,6,46,74.65308668189245,61.98858964016336,45,40,1,1
4588,20,Female,PhD,14,67,6,46,14.76666111414876,153.92926186970814,47,53,1,1
4589,27,Male,PhD,12,95,13,38,82.51161619793714,4.4510989058698325,67,77,1,1
4590,55,Other,High School,4,43,12,34,9.414856615046997,95.64989769562287,82,36,1,0
4591,18,Other,Master,13,14,1,13,51.958346815680734,81.53849707134357,84,67,1,1
4592,44,Other,Bachelor,1,89,6,8,44.341269619787994,193.68008032698486,39,86,0,1
4593,63,Female,Bachelor,11,41,9,2,22.17660742355533,36.0150024593223,0,89,1,1
4594,25,Female,High School,19,10,7,37,30.19307414472392,125.57414923274376,19,20,0,0
4595,63,Other,Bachelor,13,72,7,19,16.443578328890183,40.43937701854592,21,28,0,0
4596,59,Other,PhD,18,10,13,40,42.57261948212534,109.6844108343682,53,57,0,0
4597,34,Male,PhD,19,65,1,32,3.551092757056018,111.01264650275783,76,3,1,0
4598,26,Male,Bachelor,14,26,4,40,88.89152752961554,15.069345971690451,64,86,1,1
4599,23,Male,Bachelor,19,57,13,43,16.34873350365953,91.29025883944635,14,37,1,1
4600,60,Female,PhD,16,89,5,31,88.60177564559486,92.23122159199262,60,18,1,0
4601,42,Other,Bachelor,13,71,8,35,86.35774001340033,63.82733482842931,78,84,1,1
4602,56,Female,PhD,17,20,5,25,45.16772071576868,55.43171073753088,13,46,0,0
4603,45,Other,Master,4,20,9,47,49.77257122150923,44.859594823240975,68,5,1,0
4604,50,Male,Master,11,71,5,4,30.191354053448137,1.188214374933949,48,73,1,1
4605,54,Male,Bachelor,9,0,9,48,99.68745999755302,0.3632568977946615,5,81,1,1
4606,26,Male,Bachelor,7,57,9,29,67.07721905902234,117.95744215811885,40,76,0,1
4607,35,Male,Bachelor,5,12,14,16,95.18082859355522,58.2927822281375,30,57,1,1
4608,38,Other,PhD,14,72,5,5,41.47968443881781,33.57773115664009,89,26,0,0
4609,19,Male,Master,11,91,8,14,88.30165794327863,136.94704110245993,63,33,0,1
4610,60,Other,Master,5,5,9,0,44.823463321706704,105.7809138958891,88,36,1,1
4611,55,Other,High School,11,86,6,12,86.68288721013126,182.99165537625024,50,22,0,1
4612,57,Female,High School,14,99,0,47,13.092655949485966,166.20338741440062,58,82,1,1
4613,53,Male,Bachelor,11,57,0,33,63.68544267685091,145.3458382199934,54,17,1,0
4614,60,Male,PhD,8,16,13,29,67.87035148391467,25.316391437002885,48,44,0,0
4615,54,Female,Bachelor,18,72,3,18,65.61706972864275,133.21774779175252,39,52,1,1
